,acousticness,analysis_url,artist_discovery,artist_discovery_rank,artist_familiarity,artist_familiarity_rank,artist_hotttnesss,artist_hotttnesss_rank,artist_id,artist_location,artist_name,audio_md5,audio_summary,danceability,duration,energy,id,index,key,liveness,loudness,mode,song_currency,song_currency_rank,song_discovery,song_discovery_rank,song_hotttnesss,song_hotttnesss_rank,song_type,speechiness,tempo,time_signature,title,valence,date,first_ranking,billboard_year,billboard_week,latitude,longitude,location,location_lower,lower_title,lower_artist,year,band_singer,ranking,song,songurl,url
5756,0.410606,http://echonest-analysis.s3.amazonaws.com/TR/Jk4M0wPLlkSMY1hNudkbwBY1glUxDDWZrMeN4Cn31EEbI1Thu844npGyDM7sS9Bc7Wa-cXWT_OKPYSJ54%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783124&Signature=Sc752OcfEEMZdsyVCUDd8kSgU/c%3D,0.549188756608,1426.0,0.687532,881.0,0.897244,8.0,ARYUDWF12F2B89BB33,"{u'latitude': 43.6486, u'location': u'Toronto, Ontario, CA', u'longitude': -79.3853}",The Weeknd,,"{u'key': 0, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/Jk4M0wPLlkSMY1hNudkbwBY1glUxDDWZrMeN4Cn31EEbI1Thu844npGyDM7sS9Bc7Wa-cXWT_OKPYSJ54%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783124&Signature=Sc752OcfEEMZdsyVCUDd8kSgU/c%3D', u'energy': 0.409989, u'liveness': 0.205248, u'tempo': 135.04, u'speechiness': 0.043021, u'mode': 0, u'acousticness': 0.410606, u'danceability': 0.537446, u'time_signature': 4, u'duration': 274.96, u'loudness': -12.759, u'audio_md5': u'', u'valence': 0.31692, u'instrumentalness': 0.00011}",0.537446,274.96,0.409989,SOWZOOL14F944E2239,375,0,0.205248,-12.759,0,0.0,,0.0,,0.0,,"[studio, vocal]",0.043021,135.04,4,Prisoner,0.31692,2015-09-19,47,2015.0,43.0,43.6486,-79.3853,"Toronto, Ontario, CA","toronto, ontario, ca",prisoner,the weeknd,,,,,,
5757,0.218104,http://echonest-analysis.s3.amazonaws.com/TR/o1KSOQDkrR5iwShot049ZeBetcnZCAkn-ckDVSav0gUuKlO4RwEgulCAQpolwtlrzlSakpD4nJaOGfOhA%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783128&Signature=6ot1/i77ht%2BTjTucUVRkQimn5tk%3D,0.549188756608,1426.0,0.687532,881.0,0.897244,8.0,ARYUDWF12F2B89BB33,"{u'latitude': 43.6486, u'location': u'Toronto, Ontario, CA', u'longitude': -79.3853}",The Weeknd,,"{u'key': 1, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/o1KSOQDkrR5iwShot049ZeBetcnZCAkn-ckDVSav0gUuKlO4RwEgulCAQpolwtlrzlSakpD4nJaOGfOhA%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783128&Signature=6ot1/i77ht%2BTjTucUVRkQimn5tk%3D', u'energy': 0.428432, u'liveness': 0.175479, u'tempo': 74.411, u'speechiness': 0.042461, u'mode': 0, u'acousticness': 0.218104, u'danceability': 0.59803, u'time_signature': 4, u'duration': 334.32, u'loudness': -11.196, u'audio_md5': u'', u'valence': 0.320376, u'instrumentalness': 0.0}",0.59803,334.32,0.428432,SOVKLKR14F944A1D72,376,1,0.175479,-11.196,0,0.0,,0.0,,0.004315,6434579.0,"[studio, electric, vocal]",0.042461,74.411,4,Tell Your Friends,0.320376,2015-09-19,54,2015.0,43.0,43.6486,-79.3853,"Toronto, Ontario, CA","toronto, ontario, ca",tell your friends,the weeknd,,,,,,
5758,0.206411,http://echonest-analysis.s3.amazonaws.com/TR/8MZ0fQvcrO9-g20F3lZcpQnjB-DTQkq5jFOzkgzUIA-Olfi67TbC3Yj8LGZvCZl4W4YyE9/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783132&Signature=S4cYzS/ViePYtubutRFDLumqgeE%3D,0.549188756608,1426.0,0.687532,881.0,0.897244,8.0,ARYUDWF12F2B89BB33,"{u'latitude': 43.6486, u'location': u'Toronto, Ontario, CA', u'longitude': -79.3853}",The Weeknd,b9bdcaa9580c90cade726e272f32b9fb,"{u'key': 7, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/8MZ0fQvcrO9-g20F3lZcpQnjB-DTQkq5jFOzkgzUIA-Olfi67TbC3Yj8LGZvCZl4W4YyE9/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783132&Signature=S4cYzS/ViePYtubutRFDLumqgeE%3D', u'energy': 0.599859, u'liveness': 0.411862, u'tempo': 106.011, u'speechiness': 0.041115, u'mode': 0, u'acousticness': 0.206411, u'danceability': 0.638139, u'time_signature': 4, u'duration': 245.75955, u'loudness': -8.775, u'audio_md5': u'b9bdcaa9580c90cade726e272f32b9fb', u'valence': 0.36262, u'instrumentalness': 0.0}",0.638139,245.75955,0.599859,SOBAAYQ15103A6E982,377,7,0.411862,-8.775,0,0.0,,0.0,,0.0,,"[studio, electric, vocal]",0.041115,106.011,4,Acquainted,0.36262,2015-09-19,60,2015.0,43.0,43.6486,-79.3853,"Toronto, Ontario, CA","toronto, ontario, ca",acquainted,the weeknd,,,,,,
5759,0.691023,http://echonest-analysis.s3.amazonaws.com/TR/NH7b-w_Vsll2u1T0yg7V2m6x_7BRLNEJB0m3B4DBTxTxkPkVDp03u1Ye-Z-nZvfv-J86rBNFnQgIQ1kZ0%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783142&Signature=kYtSt4ZRanYCdBEAZqW41l09Mng%3D,0.528391601576,1950.0,0.667679,1207.0,0.831368,39.0,ARRVRFP126FE025327,"{u'latitude': 36.1719, u'location': u'Las Vegas, NV, US', u'longitude': -115.14}",Imagine Dragons,,"{u'key': 7, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/NH7b-w_Vsll2u1T0yg7V2m6x_7BRLNEJB0m3B4DBTxTxkPkVDp03u1Ye-Z-nZvfv-J86rBNFnQgIQ1kZ0%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783142&Signature=kYtSt4ZRanYCdBEAZqW41l09Mng%3D', u'energy': 0.889455, u'liveness': 0.335495, u'tempo': 157.861, u'speechiness': 0.245545, u'mode': 0, u'acousticness': 0.691023, u'danceability': 0.629684, u'time_signature': 4, u'duration': 174.50667, u'loudness': -5.411, u'audio_md5': u'', u'valence': 0.629644, u'instrumentalness': 0.001253}",0.629684,174.50667,0.889455,SOWGSLM14F86888A62,379,7,0.335495,-5.411,0,0.0,,0.0,,0.006627,6267328.0,"[studio, vocal]",0.245545,157.861,4,Roots,0.629644,2015-09-19,77,2015.0,43.0,36.1719,-115.14,"Las Vegas, NV, US","las vegas, nv, us",roots,imagine dragons,,,,,,
5760,0.142899,http://echonest-analysis.s3.amazonaws.com/TR/hb6YLwLJxPwbpQPzLSERR_qdZv7TPuT9ZrrxNty8_aRnsEvaHDzrNKm2rEdIwGGmuddkymVrELTQgcFmA%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783147&Signature=dHVNc2cPeBIsGYIsqqgv09JJrTs%3D,0.549188756608,1426.0,0.687532,881.0,0.897244,8.0,ARYUDWF12F2B89BB33,"{u'latitude': 43.6486, u'location': u'Toronto, Ontario, CA', u'longitude': -79.3853}",The Weeknd,,"{u'key': 3, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/hb6YLwLJxPwbpQPzLSERR_qdZv7TPuT9ZrrxNty8_aRnsEvaHDzrNKm2rEdIwGGmuddkymVrELTQgcFmA%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783147&Signature=dHVNc2cPeBIsGYIsqqgv09JJrTs%3D', u'energy': 0.563605, u'liveness': 0.099491, u'tempo': 100.03, u'speechiness': 0.027611, u'mode': 0, u'acousticness': 0.142899, u'danceability': 0.605638, u'time_signature': 4, u'duration': 253.50667, u'loudness': -8.398, u'audio_md5': u'', u'valence': 0.262161, u'instrumentalness': 0.0}",0.605638,253.50667,0.563605,SOYBIWG14F944E2496,380,3,0.099491,-8.398,0,0.0,,0.0,,0.0,,"[studio, electric, vocal]",0.027611,100.03,4,Shameless,0.262161,2015-09-19,79,2015.0,43.0,43.6486,-79.3853,"Toronto, Ontario, CA","toronto, ontario, ca",shameless,the weeknd,,,,,,
5761,0.03536,http://echonest-analysis.s3.amazonaws.com/TR/ic1m0gICUAnzmBWUuSedS1StF7i-4WDBQXuVPwCcCR27EIzmiKJzivhcVQlai1YpbgsBUaD6bmC5E2H7A%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783151&Signature=%2ByN6HnPQv0EbCCkJdRQL/GMoXUk%3D,0.549188756608,1426.0,0.687532,881.0,0.897244,8.0,ARYUDWF12F2B89BB33,"{u'latitude': 43.6486, u'location': u'Toronto, Ontario, CA', u'longitude': -79.3853}",The Weeknd,,"{u'key': 0, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/ic1m0gICUAnzmBWUuSedS1StF7i-4WDBQXuVPwCcCR27EIzmiKJzivhcVQlai1YpbgsBUaD6bmC5E2H7A%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783151&Signature=%2ByN6HnPQv0EbCCkJdRQL/GMoXUk%3D', u'energy': 0.491126, u'liveness': 0.56958, u'tempo': 90.99, u'speechiness': 0.053734, u'mode': 0, u'acousticness': 0.03536, u'danceability': 0.663008, u'time_signature': 4, u'duration': 281.14667, u'loudness': -9.85, u'audio_md5': u'', u'valence': 0.332012, u'instrumentalness': 0.000366}",0.663008,281.14667,0.491126,SOWOOMM14F944B8FE2,381,0,0.56958,-9.85,0,0.0,,0.0,,0.0,,"[studio, electric, vocal]",0.053734,90.99,4,Losers,0.332012,2015-09-19,85,2015.0,43.0,43.6486,-79.3853,"Toronto, Ontario, CA","toronto, ontario, ca",losers,the weeknd,,,,,,
5762,0.106045,http://echonest-analysis.s3.amazonaws.com/TR/vqAndwLlHMJQ0PYNCP8BWqE2Qp4iJP0JJz6bmw8alr-fFHFan-0UMcv730CwzjROZfYHtF7mZWHaow27Q%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783167&Signature=Wj5TRwmjzI4Gy87EFDKiFfC4g5I%3D,0.549188756608,1426.0,0.687532,881.0,0.897244,8.0,ARYUDWF12F2B89BB33,"{u'latitude': 43.6486, u'location': u'Toronto, Ontario, CA', u'longitude': -79.3853}",The Weeknd,,"{u'key': 7, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/vqAndwLlHMJQ0PYNCP8BWqE2Qp4iJP0JJz6bmw8alr-fFHFan-0UMcv730CwzjROZfYHtF7mZWHaow27Q%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783167&Signature=Wj5TRwmjzI4Gy87EFDKiFfC4g5I%3D', u'energy': 0.42098, u'liveness': 0.140238, u'tempo': 132.986, u'speechiness': 0.070664, u'mode': 1, u'acousticness': 0.106045, u'danceability': 0.584672, u'time_signature': 3, u'duration': 260.64, u'loudness': -9.593, u'audio_md5': u'', u'valence': 0.236029, u'instrumentalness': 1e-05}",0.584672,260.64,0.42098,SOMGJHX14F94509F35,382,7,0.140238,-9.593,1,0.0,,0.0,,0.007652,6206802.0,"[studio, electric, vocal]",0.070664,132.986,3,Dark Times,0.236029,2015-09-19,93,2015.0,43.0,43.6486,-79.3853,"Toronto, Ontario, CA","toronto, ontario, ca",dark times,the weeknd,,,,,,
5763,0.000152,http://echonest-analysis.s3.amazonaws.com/TR/_lH8dAws2rTSLIslDgaPz7SqFPfwXv79rxhvzoH9Cdr3qhtxSfrMW96npdgp6ONUqGnEkB0rJwrU8Wokw%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783171&Signature=0qiQfVLCtvcNWop5Nyw2CpIgV9U%3D,0.538138859262,1665.0,0.637248,1815.0,0.801679,83.0,AREXQVQ13B20C75202,"{u'latitude': -33.883333, u'location': u'Sydney, Australia ', u'longitude': 151.216667}",5 Seconds Of Summer,,"{u'key': 11, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/_lH8dAws2rTSLIslDgaPz7SqFPfwXv79rxhvzoH9Cdr3qhtxSfrMW96npdgp6ONUqGnEkB0rJwrU8Wokw%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783171&Signature=0qiQfVLCtvcNWop5Nyw2CpIgV9U%3D', u'energy': 0.846544, u'liveness': 0.084933, u'tempo': 153.959, u'speechiness': 0.033466, u'mode': 0, u'acousticness': 0.000152, u'danceability': 0.510291, u'time_signature': 4, u'duration': 221.71574, u'loudness': -4.263, u'audio_md5': u'', u'valence': 0.53598, u'instrumentalness': 0.0}",0.510291,221.71574,0.846544,SOOZSGR14F7D177C9A,383,11,0.084933,-4.263,0,0.0,,0.0,,0.075,2405611.0,"[studio, electric, vocal]",0.033466,153.959,4,Jet Black Heart,0.53598,2015-09-19,95,2015.0,43.0,-33.883333,151.216667,"Sydney, Australia ","sydney, australia ",jet black heart,5 seconds of summer,,,,,,
5764,0.010349,http://echonest-analysis.s3.amazonaws.com/TR/B04kEQFWbm_f8OOAYNQ4YQ-gpub5ktBjeL1KxTkgUZx4W4CJgkvUJuK4ssfeBo-pz4lDzB/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783176&Signature=4oELpwHuqgYGUrG5IyZzdeFK97w%3D,0.620575816601,316.0,0.531791,7296.0,0.78092,135.0,ARUXOSI133F5CF830B,"{u'latitude': 40.747698, u'location': u'Washington, New Jersey', u'longitude': -75.008713}",Halsey,733490155c5962f7bdc7322737222739,"{u'key': 0, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/B04kEQFWbm_f8OOAYNQ4YQ-gpub5ktBjeL1KxTkgUZx4W4CJgkvUJuK4ssfeBo-pz4lDzB/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783176&Signature=4oELpwHuqgYGUrG5IyZzdeFK97w%3D', u'energy': 0.437144, u'liveness': 0.205996, u'tempo': 177.4, u'speechiness': 0.040099, u'mode': 0, u'acousticness': 0.010349, u'danceability': 0.340341, u'time_signature': 4, u'duration': 174.91546, u'loudness': -15.928, u'audio_md5': u'733490155c5962f7bdc7322737222739', u'valence': 0.406325, u'instrumentalness': 0.0}",0.340341,174.91546,0.437144,SOSCEVJ14F24AB7883,384,0,0.205996,-15.928,0,0.0647573680603,8027.0,0.0,,0.44163,14189.0,"[studio, electric, vocal]",0.040099,177.4,4,New Americana,0.406325,2015-09-19,97,2015.0,43.0,40.747698,-75.008713,"Washington, New Jersey","washington, new jersey",new americana,halsey,,,,,,
5765,0.086334,http://echonest-analysis.s3.amazonaws.com/TR/pBhZGgHL8hpZt2vF-Frs1Si7rlsicbujhYq1eCLhEoqOibZufwccJPm5X6A5gKHFijl0mQ/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783180&Signature=WGXSBuuUpeqAnKN7Gjg3KiEcq0o%3D,0.549188756608,1426.0,0.687532,881.0,0.897244,8.0,ARYUDWF12F2B89BB33,"{u'latitude': 43.6486, u'location': u'Toronto, Ontario, CA', u'longitude': -79.3853}",The Weeknd,c6c6a9cca10b5026b13de2bc6137c894,"{u'key': 0, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/pBhZGgHL8hpZt2vF-Frs1Si7rlsicbujhYq1eCLhEoqOibZufwccJPm5X6A5gKHFijl0mQ/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783180&Signature=WGXSBuuUpeqAnKN7Gjg3KiEcq0o%3D', u'energy': 0.398758, u'liveness': 0.569263, u'tempo': 171.392, u'speechiness': 0.065244, u'mode': 1, u'acousticness': 0.086334, u'danceability': 0.491189, u'time_signature': 3, u'duration': 222.82404, u'loudness': -15.889, u'audio_md5': u'c6c6a9cca10b5026b13de2bc6137c894', u'valence': 0.563366, u'instrumentalness': 0.0}",0.491189,222.82404,0.398758,SOHRSQF150FEF6E7F3,385,0,0.569263,-15.889,1,0.0,,0.0,,0.0,,"[studio, electric, vocal]",0.065244,171.392,3,In The Night,0.563366,2015-09-19,100,2015.0,43.0,43.6486,-79.3853,"Toronto, Ontario, CA","toronto, ontario, ca",in the night,the weeknd,,,,,,
5766,0.107105,http://echonest-analysis.s3.amazonaws.com/TR/09tlAg-OsTUFGmSqJdSZVCMRdA1FOJ7xPT_eu2pV8nOdkIiyJ1egX2uMsI9v9Xen2M1pYwq9A8GmmJf0U%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783188&Signature=49D5nedsJhKbo2RJYTamudEh5P0%3D,0.542372438509,1567.0,0.561321,5074.0,0.713733,549.0,AREXABJ13C1C298D7E,"{u'latitude': 29.813142, u'location': u'Houston, Texas', u'longitude': -95.309789}",Travi$ Scott,,"{u'key': 1, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/09tlAg-OsTUFGmSqJdSZVCMRdA1FOJ7xPT_eu2pV8nOdkIiyJ1egX2uMsI9v9Xen2M1pYwq9A8GmmJf0U%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783188&Signature=49D5nedsJhKbo2RJYTamudEh5P0%3D', u'energy': 0.630607, u'liveness': 0.100933, u'tempo': 130.997, u'speechiness': 0.030888, u'mode': 1, u'acousticness': 0.107105, u'danceability': 0.715661, u'time_signature': 4, u'duration': 263.81678, u'loudness': -4.035, u'audio_md5': u'', u'valence': 0.164804, u'instrumentalness': 1.1e-05}",0.715661,263.81678,0.630607,SOHIGMF14EC9C41E9A,387,1,0.100933,-4.035,1,0.420635933806,1017.0,0.224210211233,1271.0,0.392971,34847.0,"[studio, electric, vocal]",0.030888,130.997,4,Antidote,0.164804,2015-09-26,75,2015.0,44.0,29.813142,-95.309789,"Houston, Texas","houston, texas",antidote,travi$ scott,,,,,,
5767,0.246226,http://echonest-analysis.s3.amazonaws.com/TR/vUMBywFY1EyGJo2PkYKJx5BXgTZmMNK3AVEdXa4_rU0pg2U8WzZf6o4DSLrM3p6BD_idwT2XE-slxyk6k%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783196&Signature=6o/zMoLR8JyzYr6M%2B3HrrPTaj14%3D,0.395944146273,116137.0,0.130719,871272.0,0.413635,127990.0,ARPZUBO14B60AC689F,{},Post Malone,,"{u'key': 7, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/vUMBywFY1EyGJo2PkYKJx5BXgTZmMNK3AVEdXa4_rU0pg2U8WzZf6o4DSLrM3p6BD_idwT2XE-slxyk6k%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783196&Signature=6o/zMoLR8JyzYr6M%2B3HrrPTaj14%3D', u'energy': 0.528477, u'liveness': 0.08032, u'tempo': 130.073, u'speechiness': 0.036645, u'mode': 1, u'acousticness': 0.246226, u'danceability': 0.676353, u'time_signature': 4, u'duration': 254.76921, u'loudness': -8.699, u'audio_md5': u'', u'valence': 0.301039, u'instrumentalness': 0.0}",0.676353,254.76921,0.528477,SOWGEBC14B7C8648BE,389,7,0.08032,-8.699,1,0.000346153846154,1628668.0,0.0,,0.0,,"[studio, electric, vocal]",0.036645,130.073,4,White Iverson,0.301039,2015-09-26,84,2015.0,44.0,25.941,-80.2462,"Carol City, FL, US","carol city, fl, us",white iverson,post malone,,,,,,
5768,0.242133,http://echonest-analysis.s3.amazonaws.com/TR/6CmLPQ1G5SMfGTP3Nfax5bQ7Pcr7Bw-TfPgUvbOEiMrZ7FQS5XqttAi27TLC0GKC5rsw-LG_eGoj9eMqw%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783200&Signature=2gHgAclAmC7rwNGdpCt5iTyqsCI%3D,0.635544867988,,0.550935,,0.823138,,ARMVSKH130DCC6F6D7,"{u'latitude': 6.2913889, u'location': u'Medellin, Colombia', u'longitude': -75.5361111}",J Balvin,,"{u'key': 1, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/6CmLPQ1G5SMfGTP3Nfax5bQ7Pcr7Bw-TfPgUvbOEiMrZ7FQS5XqttAi27TLC0GKC5rsw-LG_eGoj9eMqw%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783200&Signature=2gHgAclAmC7rwNGdpCt5iTyqsCI%3D', u'energy': 0.805319, u'liveness': 0.091845, u'tempo': 101.941, u'speechiness': 0.090151, u'mode': 1, u'acousticness': 0.242133, u'danceability': 0.779744, u'time_signature': 4, u'duration': 169.94667, u'loudness': -5.641, u'audio_md5': u'', u'valence': 0.931134, u'instrumentalness': 0.007336}",0.779744,169.94667,0.805319,SODSRGX1517110E73B,390,1,0.091845,-5.641,1,0.0,,0.0,,0.0,,"[studio, electric, vocal]",0.090151,101.941,4,Ginza,0.931134,2015-09-26,98,2015.0,44.0,6.2913889,-75.5361111,"Medellin, Colombia","medellin, colombia",ginza,j balvin,,,,,,
5769,0.02105,http://echonest-analysis.s3.amazonaws.com/TR/GvKTxAHfnE-o9MG0yjK_aGeBrNNpsU9AysB2lRGQa_MqGxSPubb36kZEo2VK-mXjF7mxlaV1OicSzCNX0%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783208&Signature=MipG0/vjrq12q1mK%2BVIoUw6lf0s%3D,0.439639522625,45659.0,0.770296,217.0,0.860583,19.0,ARZ5NER11A348F0B33,"{u'latitude': 34.1016, u'location': u'Hollywood, Los Angeles, CA, US', u'longitude': -118.337}",Selena Gomez,,"{u'key': 11, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/GvKTxAHfnE-o9MG0yjK_aGeBrNNpsU9AysB2lRGQa_MqGxSPubb36kZEo2VK-mXjF7mxlaV1OicSzCNX0%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783208&Signature=MipG0/vjrq12q1mK%2BVIoUw6lf0s%3D', u'energy': 0.612932, u'liveness': 0.214951, u'tempo': 98.043, u'speechiness': 0.032284, u'mode': 0, u'acousticness': 0.02105, u'danceability': 0.671878, u'time_signature': 4, u'duration': 229.08, u'loudness': -3.993, u'audio_md5': u'', u'valence': 0.442006, u'instrumentalness': 0.0}",0.671878,229.08,0.612932,SOWVMSQ14FC1524062,392,11,0.214951,-3.993,0,0.0,,0.0,,0.075,2405611.0,"[studio, electric, vocal]",0.032284,98.043,4,Same Old Love,0.442006,2015-10-03,43,2015.0,45.0,34.1016,-118.337,"Hollywood, Los Angeles, CA, US","hollywood, los angeles, ca, us",same old love,selena gomez,,,,,,
5770,0.116705,http://echonest-analysis.s3.amazonaws.com/TR/DkbZaw_sNO8u0liTLR5NIBT6sS3PfPBdypACjDdIE2x3mrA8S3akA5uu43iVY6LaXSgfzJDhI_HH8aTU4%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783212&Signature=qxAGbgdCJFm%2BUHrPpsfwI4ThXEU%3D,0.332814260187,298479.0,0.871292,11.0,0.896627,9.0,ARODZUF11F4C841E1F,"{u'latitude': 43.666667, u'location': u'Toronto, Canada', u'longitude': -79.416667}",Drake,,"{u'key': 2, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/DkbZaw_sNO8u0liTLR5NIBT6sS3PfPBdypACjDdIE2x3mrA8S3akA5uu43iVY6LaXSgfzJDhI_HH8aTU4%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783212&Signature=qxAGbgdCJFm%2BUHrPpsfwI4ThXEU%3D', u'energy': 0.300865, u'liveness': 0.088954, u'tempo': 100.519, u'speechiness': 0.237011, u'mode': 1, u'acousticness': 0.116705, u'danceability': 0.915391, u'time_signature': 4, u'duration': 190.59537, u'loudness': -7.657, u'audio_md5': u'', u'valence': 0.356284, u'instrumentalness': 0.0}",0.915391,190.59537,0.300865,SOKMMYU14F117448DC,393,2,0.088954,-7.657,1,0.0,,0.0,,0.0,,"[studio, electric, vocal]",0.237011,100.519,4,Right Hand,0.356284,2015-10-03,66,2015.0,45.0,43.666667,-79.416667,"Toronto, Canada","toronto, canada",right hand,drake,,,,,,
5771,0.026541,http://echonest-analysis.s3.amazonaws.com/TR/wP8HSw-Mz1brz8kshUCtTLbULZ8X3GVOL2nfJABi4vN1nN4rz2X6l6p0kiFFb0571OgNaCPlJU7jWa2nM%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783220&Signature=iGwoNKta3higPmdT0VdUbZ8jkvI%3D,0.448043794485,35838.0,0.714441,580.0,0.772656,172.0,ARV9LSS1187B98C471,"{u'latitude': 36.165688, u'location': u'Nashville, TN', u'longitude': -86.778098}",Blake Shelton,,"{u'key': 4, u'analysis_url': u'http://echonest-analysis.s3.amazonaws.com/TR/wP8HSw-Mz1brz8kshUCtTLbULZ8X3GVOL2nfJABi4vN1nN4rz2X6l6p0kiFFb0571OgNaCPlJU7jWa2nM%3D/3/full.json?AWSAccessKeyId=AKIAJRDFEY23UEVW42BQ&Expires=1449783220&Signature=iGwoNKta3higPmdT0VdUbZ8jkvI%3D', u'energy': 0.886352, u'liveness': 0.075915, u'tempo': 146.076, u'speechiness': 0.038657, u'mode': 1, u'acousticness': 0.026541, u'danceability': 0.666972, u'time_signature': 4, u'duration': 182.94667, u'loudness': -5.12, u'audio_md5': u'', u'valence': 0.946427, u'instrumentalness': 0.0}",0.666972,182.94667,0.886352,SOKJNIX14875A1D1B0,395,4,0.075915,-5.12,1,0.00205371248025,253363.0,0.00696900737228,510473.0,0.281333,196443.0,"[studio, electric, vocal]",0.038657,146.076,4,Gonna,0.946427,2015-10-03,86,2015.0,45.0,36.165688,-86.778098,"Nashville, TN","nashville, tn",gonna,blake shelton,,,,,,
